Curricular units 2nd sem (grade),Curricular units 2nd sem (approved),Curricular units 1st sem (grade),Tuition fees up to date,Curricular units 1st sem (approved),Curricular units 2nd sem (evaluations),Curricular units 1st sem (evaluations),Scholarship holder,Father's occupation,Mother's occupation,Target
12.5,6,13.75,1,8,9,13,0,1,1,1
0.0,0,0.0,1,0,6,5,0,10,4,0
12.428571428571429,6,13.166666666666666,1,6,8,6,1,8,5,1
12.0,6,12.444444444444445,1,9,8,12,0,1,1,0
13.0,5,12.666666666666666,1,6,7,7,0,10,10,1
10.5,6,11.333333333333334,1,6,7,7,0,10,10,1
12.0,5,11.25,1,4,6,9,0,7,7,2
14.575,8,13.6125,1,7,8,8,0,3,3,1
12.414285714285716,7,12.414285714285716,1,7,8,8,0,9,4,1
0.0,0,0.0,1,0,0,0,0,4,4,1
11.4375,12,11.5,1,11,22,21,0,9,10,2
0.0,0,0.0,1,0,0,5,0,5,5,0
13.125,8,11.0,1,7,8,10,0,10,10,1
13.5,6,14.0,1,6,6,6,1,4,4,1
12.0,3,12.0,1,4,10,13,0,8,10,0
12.5,6,12.5,1,6,7,7,0,4,3,1
11.333333333333334,6,11.333333333333334,1,6,9,8,1,6,8,1
14.066666666666668,6,14.066666666666668,1,6,7,7,1,10,5,1
13.571428571428571,7,13.555555555555555,1,8,10,14,0,12,12,1
12.25,4,11.6,0,5,11,13,0,10,4,0
0.0,0,0.0,1,0,0,0,0,4,4,0
13.27625,8,13.27625,1,8,8,8,0,5,5,1
0.0,0,0.0,1,0,0,0,0,13,13,0
14.75,6,14.375,1,6,8,8,0,9,1,1
0.0,0,0.0,1,0,0,0,0,10,10,0
11.8,5,10.666666666666666,1,6,9,7,1,10,10,2
14.5,10,13.416666666666666,1,12,10,19,0,10,10,1
12.321428571428571,7,12.97166666666667,1,6,9,9,0,8,8,1
11.833333333333334,12,10.928571428571429,1,14,16,16,0,10,10,0
0.0,0,0.0,0,0,7,6,0,10,10,0
0.0,0,0.0,1,0,0,0,1,8,5,1
0.0,0,13.25,1,4,6,6,0,6,5,2
12.4,5,11.333333333333334,1,6,11,14,0,5,5,0
0.0,0,11.0,1,1,5,6,0,1,1,0
12.757142857142856,7,12.757142857142856,1,7,9,9,1,7,7,1
14.666666666666666,6,14.5,1,6,6,6,1,8,10,1
14.571428571428571,6,13.833333333333334,1,6,7,6,0,7,5,1
10.4,5,11.25,1,4,7,8,0,8,10,1
0.0,0,0.0,1,0,0,0,0,4,10,0
13.67,1,13.67,1,1,10,10,0,5,5,2
12.5,2,0.0,1,0,5,9,0,12,12,0
0.0,0,13.0,1,1,14,10,0,5,1,0
0.0,0,0.0,1,0,5,5,0,7,7,0
11.971428571428572,7,11.971428571428572,1,7,12,12,0,10,10,1
0.0,0,0.0,1,0,11,12,0,1,1,0
12.25,4,16.0,1,1,8,11,0,12,12,0
0.0,0,0.0,1,0,0,0,0,7,7,0
0.0,0,12.75,0,4,5,9,0,1,1,0
10.75,4,11.0,1,4,10,9,0,4,10,2
0.0,0,0.0,1,0,0,2,0,6,7,0
12.333333333333334,6,12.2,1,5,6,7,1,10,10,1
12.3,8,12.428571428571429,1,7,8,9,0,3,10,2
13.583333333333334,11,14.5,1,12,15,12,1,5,3,1
13.833333333333334,11,13.0,1,6,14,13,0,2,10,1
12.75,8,11.714285714285714,1,7,8,7,0,4,3,1
13.0,3,10.25,1,4,10,12,0,6,10,0
0.0,0,0.0,1,0,0,0,0,8,3,0
13.142857142857142,6,12.375,1,6,7,9,0,11,4,1
12.0,6,12.666666666666666,1,6,6,6,0,6,6,1
12.0,1,10.5,1,3,19,13,0,3,5,0
12.6,5,14.125,1,6,10,11,0,6,6,1
13.833333333333334,6,14.666666666666666,1,6,12,7,0,9,5,1
12.333333333333334,3,11.4,1,5,7,8,0,10,10,2
0.0,0,0.0,1,0,0,0,0,10,10,0
14.8,5,14.0,1,6,7,7,1,10,10,1
0.0,0,0.0,1,0,0,0,0,10,10,1
0.0,0,0.0,1,0,7,7,0,6,10,0
11.0,8,12.636363636363637,1,11,8,11,0,10,10,1
11.0,2,12.333333333333334,1,3,13,11,0,8,4,0
12.833333333333334,6,15.0,1,6,10,7,0,3,3,1
12.666666666666666,6,11.75,1,4,10,8,1,2,10,1
14.13714285714286,7,14.13714285714286,1,7,8,8,0,10,10,1
11.0,1,12.0,1,2,6,6,0,5,4,0
11.5,4,10.8,1,5,9,5,0,10,5,1
12.5,6,13.285714285714286,1,6,8,8,1,10,10,0
12.6,5,13.6,1,5,5,7,1,4,8,1
14.1875,8,13.55,1,7,8,8,0,4,4,1
0.0,0,0.0,1,0,8,8,0,2,3,2
11.166666666666666,6,13.5,1,4,7,10,0,12,12,1
14.2,5,11.6,1,5,9,8,1,3,5,1
12.6,4,12.5,1,10,9,16,0,6,5,1
12.666666666666666,2,11.0,1,1,11,14,0,6,10,0
13.0,4,12.0,1,3,6,9,0,5,5,2
12.333333333333334,3,11.6,1,4,10,8,0,10,10,1
0.0,0,0.0,1,0,0,0,0,16,15,0
14.6,10,14.636363636363637,1,10,13,14,0,2,2,1
12.166666666666666,6,13.0,1,6,6,8,1,10,10,1
13.875,16,12.785714285714286,1,14,18,23,0,3,4,0
12.0,5,14.5,1,6,7,6,0,8,6,1
12.75,4,14.6,0,4,5,12,0,2,2,0
12.166666666666666,6,12.5,0,6,6,7,0,8,6,1
13.125,6,14.0,1,6,8,6,1,10,10,1
14.575,8,13.801428571428572,1,7,8,7,1,6,6,1
13.666666666666666,6,14.428571428571429,0,6,7,7,0,6,5,1
14.35,6,14.35,1,6,7,7,1,10,3,1
13.5,6,14.333333333333334,1,6,6,6,0,10,10,1
11.5,4,12.25,1,4,8,10,0,5,6,2
11.833333333333334,6,13.333333333333334,1,6,6,9,0,1,1,1
13.25,11,13.0,0,12,14,12,0,4,4,1
11.2,5,11.75,1,4,9,10,0,8,10,2
13.0,4,14.5,1,6,11,8,1,10,10,1
11.82,7,11.82,1,7,8,8,1,4,4,1
0.0,0,0.0,1,0,0,0,0,3,4,0
12.666666666666666,6,12.4,1,5,7,6,1,7,6,1
11.857142857142858,6,12.571428571428571,1,6,8,7,0,9,10,1
14.9,8,13.857142857142858,1,7,8,7,1,6,6,1
13.8,5,11.833333333333334,1,5,7,9,0,6,1,1
11.5,4,11.0,1,4,7,10,0,3,3,2
13.666666666666666,6,14.666666666666666,1,6,8,6,0,9,5,1
0.0,0,0.0,0,0,10,4,0,12,12,0
12.714285714285714,7,12.714285714285714,1,7,12,12,0,6,3,2
12.18888888888889,7,13.422222222222224,1,7,11,9,0,11,3,1
12.2,5,14.0,1,6,8,7,1,4,6,0
13.375,8,12.142857142857142,1,7,8,8,1,5,10,0
13.0,5,12.8,1,5,5,5,1,10,10,1
14.955555555555556,8,14.572857142857142,1,7,9,7,1,8,8,1
11.0,4,11.25,1,4,6,9,0,6,5,1
11.75,4,10.0,1,2,11,12,1,6,5,2
14.6,4,14.4,1,5,11,8,0,10,3,0
14.4625,8,12.982857142857142,1,7,8,7,0,7,4,1
13.0,6,15.75,1,6,8,14,0,4,3,1
14.0,3,12.285714285714286,1,5,19,11,0,7,7,0
13.571428571428571,7,13.755,1,6,9,7,0,10,10,1
13.5,6,13.833333333333334,1,6,11,7,1,4,4,1
0.0,0,0.0,1,0,0,0,0,8,8,0
14.627777777777778,8,14.711111111111112,1,7,9,9,0,7,6,1
13.7,9,14.615384615384617,1,11,11,13,0,9,5,1
14.533333333333331,8,13.677142857142858,1,7,9,7,0,6,2,1
12.8,5,13.166666666666666,1,5,5,8,1,10,10,1
11.333333333333334,5,10.8,1,5,12,11,0,3,2,1
12.833333333333334,5,12.0,1,3,7,8,0,4,6,1
14.71875,8,13.958333333333334,1,6,8,8,0,4,3,1
12.25,4,13.0,1,4,9,9,0,11,5,0
0.0,0,0.0,1,0,0,0,1,10,10,1
0.0,0,0.0,1,0,0,0,1,8,10,1
14.0,7,14.0,1,7,8,8,1,10,5,1
12.571428571428571,6,12.571428571428571,1,6,11,10,0,4,3,2
11.333333333333334,3,12.0,1,4,11,6,0,4,5,0
14.0,7,13.625,1,8,7,8,1,7,10,1
10.0,4,12.5,1,4,8,7,0,10,10,1
11.909090909090908,11,12.428571428571429,1,14,22,25,0,10,10,0
15.9,8,13.3875,1,7,8,8,0,3,6,1
12.205555555555556,8,12.648333333333332,1,6,9,8,1,6,6,1
13.333333333333334,6,14.0,1,6,6,6,0,10,3,1
11.857142857142858,5,12.8,1,5,10,12,0,3,3,1
10.833333333333334,6,11.333333333333334,1,6,11,8,0,5,5,1
0.0,0,0.0,0,0,0,0,0,3,3,0
13.0,6,14.166666666666666,1,6,9,6,1,11,10,1
13.833333333333334,6,12.833333333333334,1,6,6,6,0,10,10,1
11.833333333333334,6,12.0,0,4,9,11,0,10,10,0
13.142857142857142,6,13.0,1,6,7,6,1,10,10,0
12.757142857142856,7,13.39,1,6,10,8,0,5,10,2
13.6,5,12.333333333333334,0,6,8,6,0,8,8,1
11.625,6,12.571428571428571,1,6,8,8,1,4,4,1
12.833333333333334,6,12.333333333333334,1,6,6,6,1,8,10,1
10.75,4,13.0,1,5,8,8,0,10,4,1
10.25,4,12.333333333333334,1,3,7,7,0,8,10,2
14.2,5,13.166666666666666,1,6,8,6,0,12,1,0
13.6,5,13.333333333333334,1,5,6,7,1,4,4,1
13.142857142857142,5,13.0,1,4,8,9,0,8,6,1
11.7,3,10.9,1,5,21,21,0,7,10,0
10.857142857142858,3,11.5,1,2,10,8,0,6,3,2
16.0,6,15.857142857142858,1,6,6,7,1,10,10,1
13.0,3,12.6,1,5,9,5,1,12,1,0
14.571428571428571,6,14.0,1,6,7,8,1,7,10,1
13.0,2,14.666666666666666,0,3,7,8,0,7,10,0
14.0,6,13.666666666666666,1,6,6,6,1,7,10,1
0.0,0,0.0,1,0,0,0,0,1,1,0
12.628571428571428,7,12.628571428571428,1,7,8,8,0,8,9,1
14.232857142857142,7,14.232857142857142,1,7,8,8,1,10,10,1
14.0,6,15.0,1,6,7,6,0,7,6,2
0.0,0,10.0,1,2,12,15,0,10,10,0
11.0,4,12.25,1,4,10,11,1,5,5,0
13.0,6,13.5,0,6,6,6,1,35,26,1
11.5,6,12.2,1,5,7,8,1,8,8,1
0.0,0,0.0,1,0,0,0,0,8,10,0
12.75,8,12.0,1,6,9,11,0,11,5,1
11.9,5,12.32,1,5,9,9,0,3,6,2
12.5,5,12.35,1,6,12,11,1,9,10,1
0.0,0,0.0,1,0,0,0,0,10,11,0
10.571428571428571,4,11.333333333333334,1,6,10,7,1,6,6,2
0.0,0,0.0,0,0,5,6,0,5,5,0
12.0,5,11.6,0,5,9,8,0,6,5,0
13.666666666666666,3,12.0,1,4,8,10,0,5,10,2
12.22222222222222,9,11.75,0,12,16,17,0,10,10,0
11.6,5,12.8,1,5,10,8,0,17,15,2
13.666666666666666,3,11.333333333333334,1,3,7,7,0,5,5,0
0.0,0,0.0,0,0,7,5,0,3,10,2
12.25,4,10.8,1,5,5,5,0,10,5,1
13.5,2,12.5,1,5,8,10,0,9,5,0
14.166666666666666,5,15.2,1,5,6,5,0,6,6,1
12.575,8,13.314285714285717,1,7,8,7,1,6,4,1
12.083333333333334,11,13.090909090909092,1,11,12,12,1,6,8,1
0.0,0,0.0,0,0,0,0,0,10,3,0
11.5,6,12.2,1,5,6,8,0,4,10,1
12.0,4,12.833333333333334,1,6,8,10,0,10,10,2
12.428571428571429,14,11.2,1,15,15,17,0,10,10,1
12.0,4,12.333333333333334,1,3,7,8,0,5,5,1
15.94285714285714,7,15.94285714285714,1,7,8,8,0,10,10,1
0.0,0,0.0,1,0,0,0,0,8,10,0
10.714285714285714,6,10.25,1,4,8,10,0,10,10,1
12.833333333333334,5,13.2,1,5,12,10,1,8,10,2
12.5,6,14.166666666666666,1,6,6,6,1,11,7,1
14.575,20,14.575,1,20,23,23,1,4,12,1
0.0,0,10.0,1,1,6,9,1,8,8,0
11.428571428571429,6,12.285714285714286,1,6,8,7,1,10,10,1
12.333333333333334,6,14.0,1,6,6,6,1,10,10,1
0.0,0,11.25,1,4,0,8,0,10,10,0
11.666666666666666,6,11.6,1,5,11,11,0,10,10,2
0.0,0,12.0,1,1,12,12,0,8,5,0
13.32625,8,13.47,1,7,8,10,0,11,4,1
12.8,5,12.4,1,5,5,6,0,6,5,1
11.5,4,11.75,0,3,11,9,0,10,10,0
0.0,0,0.0,0,0,0,0,0,10,10,0
12.428571428571429,6,12.0,1,6,7,7,0,8,5,1
15.4,5,15.333333333333334,1,5,6,8,0,5,2,0
12.32,8,12.32,1,8,8,8,1,6,5,1
14.75625,8,13.79857142857143,1,7,8,7,0,11,10,1
12.5,6,13.166666666666666,1,6,6,6,0,6,5,2
15.4,5,16.333333333333332,1,5,5,6,1,10,4,1
0.0,0,0.0,1,0,0,0,0,5,2,0
15.366666666666667,8,14.757142857142856,1,7,9,7,0,5,5,1
12.333333333333334,6,11.666666666666666,1,6,6,7,0,5,5,0
12.375,5,12.6,1,5,10,7,0,10,3,2
11.5,6,11.666666666666666,1,6,6,6,0,8,10,1
13.333333333333334,6,15.0,1,6,6,6,1,9,6,1
0.0,0,0.0,0,0,0,0,0,10,8,0
13.333333333333334,6,13.571428571428571,1,6,6,7,0,8,10,1
11.5,4,10.8,1,5,9,8,0,11,4,1
13.333333333333334,3,11.333333333333334,1,3,8,8,0,2,2,2
12.833333333333334,6,11.4,1,5,10,16,0,4,7,0
11.55,8,10.642857142857142,1,7,8,14,1,10,8,1
11.75,4,10.5,1,3,6,8,1,8,8,2
14.65,6,14.65,1,6,7,7,0,10,10,1
14.863636363636363,8,13.714285714285714,1,7,11,7,1,8,8,1
12.071428571428571,13,12.266666666666667,1,15,14,19,0,1,1,1
11.666666666666666,3,10.375,1,6,12,11,0,9,10,2
15.4,5,11.0,1,5,6,8,0,6,10,1
13.0,5,13.8,1,5,5,5,0,10,5,1
12.833333333333334,6,12.666666666666666,1,6,6,6,1,10,5,1
12.0,5,11.75,1,6,10,8,0,5,4,1
12.785714285714286,7,12.785714285714286,1,7,8,8,1,9,10,1
13.333333333333334,6,14.444444444444445,1,6,6,11,0,5,3,1
13.8375,8,13.25,1,6,8,8,0,5,5,2
13.2,5,12.50625,1,7,15,9,0,11,3,2
0.0,0,0.0,1,0,0,0,0,4,5,1
11.75,4,12.75,1,4,10,8,0,8,10,1
16.5,6,16.857142857142858,1,6,6,7,0,8,5,1
15.0,6,13.166666666666666,1,6,6,6,0,4,5,1
11.5,4,12.2,1,5,10,9,1,8,3,2
14.285714285714286,6,16.5,1,6,8,7,0,11,10,1
11.6,5,11.75,1,4,6,10,0,6,5,1
0.0,0,11.0,1,1,6,14,0,10,3,0
15.114285714285714,7,15.114285714285714,1,7,8,8,1,10,10,1
14.285714285714286,6,15.5,1,6,7,8,1,9,10,1
12.0,8,11.142857142857142,1,7,10,12,1,8,10,1
11.333333333333334,6,11.333333333333334,1,6,8,6,1,6,6,1
11.77142857142857,6,12.04,1,5,9,9,0,5,4,2
10.75,4,11.166666666666666,1,5,9,7,0,8,8,2
10.75,4,10.6,1,5,7,6,1,11,5,1
13.0,2,12.5,1,4,12,10,0,10,10,2
0.0,0,0.0,0,0,0,0,0,5,5,0
13.833333333333334,6,15.666666666666666,1,6,6,6,1,26,15,1
15.0,11,15.333333333333334,1,12,15,12,0,3,3,1
11.783333333333331,6,12.183333333333332,1,6,9,9,0,9,4,2
11.333333333333334,3,10.0,1,2,9,8,0,10,10,2
11.25,8,12.0,1,9,21,23,0,8,5,1
10.0,2,10.333333333333334,1,3,11,8,0,6,6,0
14.666666666666666,3,11.166666666666666,1,6,14,11,0,5,5,2
11.333333333333334,2,11.0,1,3,8,8,1,10,10,2
0.0,0,0.0,1,0,0,0,1,10,10,1
11.8,5,12.857142857142858,1,6,8,7,1,10,10,1
14.328571428571427,7,14.328571428571427,1,7,8,8,0,10,10,1
16.333333333333332,6,15.0,1,6,6,7,1,8,6,1
12.4,5,13.6,1,5,5,9,0,10,10,1
13.25,4,12.857142857142858,1,5,8,12,1,8,3,1
10.0,1,14.5,1,2,6,7,0,4,3,0
10.5,3,10.666666666666666,1,3,7,7,0,9,10,0
11.333333333333334,6,13.428571428571429,0,6,8,7,1,3,5,0
10.868,4,11.716666666666663,1,7,13,12,1,8,9,1
12.8,5,12.0,1,4,5,11,1,9,5,1
10.75,4,13.2,0,5,8,11,0,3,10,0
12.25,4,12.2,1,5,10,7,0,8,6,0
12.157142857142857,6,12.58,1,5,9,11,1,7,10,1
10.833333333333334,6,11.333333333333334,1,5,6,9,1,8,6,2
0.0,0,0.0,1,0,8,9,0,6,10,0
14.0,8,12.428571428571429,1,6,8,9,1,6,10,1
13.0,6,13.0,1,6,6,6,1,10,10,0
14.535714285714286,7,14.535714285714286,1,7,8,8,0,11,4,1
11.2,5,11.2,1,5,8,8,1,8,10,2
13.666666666666666,6,16.0,1,6,6,6,0,4,4,1
12.666666666666666,3,13.142857142857142,1,5,15,13,0,3,10,0
11.142857142857142,8,11.6875,1,11,20,23,0,1,1,1
11.0,4,10.5,1,4,12,11,0,4,10,2
13.666666666666666,5,13.833333333333334,1,6,12,9,1,10,6,1
0.0,0,0.0,1,0,0,0,0,8,10,0
0.0,0,0.0,0,0,5,13,1,12,12,0
0.0,0,0.0,1,0,8,9,0,6,5,0
0.0,0,10.0,1,1,5,10,0,5,5,0
0.0,0,0.0,1,0,0,0,0,6,4,0
0.0,0,0.0,0,0,6,9,0,6,10,0
13.0,4,12.6,1,4,6,7,0,10,10,0
11.0,3,11.25,1,3,9,10,0,6,5,2
11.25,4,12.375,1,7,8,13,0,2,4,0
12.555555555555555,9,10.714285714285714,1,7,11,15,0,4,6,2
0.0,0,0.0,0,0,0,6,0,6,3,0
12.142857142857142,5,12.0,1,5,12,14,0,3,5,2
12.666666666666666,3,12.6,1,5,8,6,0,7,2,1
0.0,0,0.0,1,0,6,7,0,4,4,0
12.84142857142857,7,12.84142857142857,1,7,8,8,0,10,10,1
0.0,0,0.0,1,0,5,6,0,9,9,0
12.833333333333334,6,14.166666666666666,1,6,6,7,0,2,5,1
12.0,3,12.166666666666666,1,6,9,7,0,5,5,2
11.0,3,10.8,1,4,14,12,0,4,3,0
0.0,0,13.0,1,6,12,6,0,5,5,0
0.0,0,0.0,0,0,0,0,0,10,8,0
13.333333333333334,5,13.0,1,5,6,5,0,6,2,1
11.571428571428571,6,11.571428571428571,1,6,9,8,0,4,4,0
11.0,5,11.5,0,4,6,6,0,7,5,0
10.75,4,11.0,1,5,6,8,0,6,6,1
15.571428571428571,6,17.11111111111111,1,6,9,10,0,3,7,1
0.0,0,0.0,1,0,0,0,0,3,4,2
12.166666666666666,6,12.571428571428571,1,6,6,9,1,6,5,1
0.0,0,0.0,1,0,8,6,0,7,3,0
15.166666666666666,6,14.5,1,6,6,7,0,3,3,1
12.333333333333334,6,13.5,1,6,6,6,1,3,3,1
10.0,2,11.2,0,5,14,9,0,3,3,0
12.25,4,10.666666666666666,1,3,5,10,0,12,12,1
11.571428571428571,7,11.0,1,9,12,15,0,10,10,2
0.0,0,0.0,1,0,8,2,0,9,10,0
0.0,0,10.0,1,1,5,5,0,9,9,0
12.0,5,12.36,0,5,15,14,1,10,10,0
14.714285714285714,6,15.25,1,6,7,8,1,8,10,1
0.0,0,0.0,0,0,6,5,0,4,10,0
12.25,4,13.0,1,1,9,8,0,10,8,0
13.81375,8,13.81375,1,8,8,8,0,11,10,1
12.875,6,13.285714285714286,1,6,13,8,0,10,10,1
12.2,4,11.5,1,4,12,11,0,44,32,2
13.044444444444444,8,11.9625,1,7,9,8,1,9,10,1
13.116666666666667,6,13.683333333333332,1,6,11,9,0,6,6,1
14.985714285714286,7,14.985714285714286,1,7,8,8,0,5,10,1
11.5,4,11.25,1,4,8,8,0,10,10,2
12.6,5,12.5,1,4,6,8,0,10,4,1
0.0,0,0.0,1,0,0,0,0,10,10,0
13.661,8,13.78,1,7,10,10,0,4,5,1
14.2725,8,13.805,1,7,8,10,0,8,10,1
12.6,5,13.8,1,5,5,7,0,10,5,1
12.0,4,12.666666666666666,1,3,6,7,0,10,10,2
13.9375,8,14.424285714285714,1,7,8,7,0,5,5,1
12.5,6,13.166666666666666,1,6,6,7,1,10,5,1
10.4,5,10.666666666666666,1,3,8,10,0,10,10,2
12.272727272727272,11,12.071428571428571,1,14,13,20,0,10,10,1
12.0,1,10.25,1,3,7,10,0,10,10,0
14.11,8,14.11,1,8,8,8,1,8,8,1
10.666666666666666,3,12.4,1,5,10,9,0,8,6,0
12.0,6,12.0,0,6,6,7,0,9,5,0
13.5,6,14.833333333333334,1,6,6,6,1,3,3,1
13.5,6,15.428571428571429,1,6,7,7,1,8,5,1
11.4,5,11.6,1,5,11,7,1,6,6,1
14.0,6,14.166666666666666,1,6,6,6,0,6,6,1
0.0,0,9.8,1,1,7,9,1,10,10,0
11.0,4,10.714285714285714,1,4,9,12,1,8,7,1
0.0,0,0.0,1,0,5,7,1,12,5,0
13.0,1,12.333333333333334,1,3,12,13,1,3,10,0
12.25,6,13.0,1,6,15,13,0,3,5,1
11.25,4,11.4,1,4,5,7,0,6,5,1
12.766666666666666,6,12.766666666666666,1,6,7,7,0,8,10,1
12.666666666666666,6,12.6,1,5,6,11,0,5,10,1
13.4,5,13.0,1,7,5,8,1,4,10,1
14.316666666666668,6,14.316666666666668,1,6,7,7,0,10,10,1
12.0,5,12.75,1,4,5,7,0,11,5,1
12.6,5,13.4,1,5,5,5,1,9,4,1
0.0,0,0.0,0,0,5,6,0,5,10,0
13.8,5,15.75,1,4,5,6,1,10,10,1
11.0,1,12.4,1,5,11,9,0,8,8,0
12.333333333333334,6,11.5,1,6,7,8,1,40,22,1
14.0,5,13.4,1,5,5,5,0,2,4,1
11.8,5,11.666666666666666,1,3,7,9,1,6,10,2
0.0,0,0.0,1,0,0,0,0,9,10,0
11.6,5,13.285714285714286,1,7,13,11,0,1,1,0
10.5,2,11.5,1,4,16,10,1,10,10,0
11.714285714285714,7,13.25,1,8,8,11,1,10,10,1
13.4,10,12.25,1,11,12,24,0,10,10,1
12.0,6,12.0,1,6,8,8,0,7,10,2
0.0,0,12.0,1,1,6,10,0,10,10,0
11.142857142857142,7,10.923076923076923,1,13,10,15,0,10,10,1
11.0,5,12.0,1,10,11,12,0,10,10,0
14.4,5,13.714285714285714,1,5,7,10,1,10,10,1
13.0,2,10.0,1,1,8,8,0,4,4,0
11.5,6,10.333333333333334,1,2,7,18,1,9,10,1
14.625,8,12.728571428571428,1,7,8,8,0,8,8,1
12.875,8,13.333333333333334,0,12,8,22,0,12,12,0
11.6,9,12.22222222222222,1,9,16,20,0,31,28,2
10.833333333333334,6,11.333333333333334,1,6,9,7,1,10,10,1
12.0,4,11.0,1,4,7,8,0,7,10,2
13.8,5,13.8,1,5,6,5,0,6,6,1
0.0,0,12.0,1,1,13,16,0,10,10,0
10.166666666666666,3,11.25,0,4,11,9,0,2,1,0
12.0,5,10.5,1,4,6,6,0,7,5,1
11.615384615384617,13,11.555555555555555,1,18,13,20,0,8,10,1
0.0,0,14.0,1,1,7,13,0,6,6,0
0.0,0,13.0,0,1,8,17,0,8,10,0
11.0,1,11.0,1,2,14,13,0,1,1,0
13.68142857142857,7,13.68142857142857,1,7,8,8,0,6,10,2
12.616666666666667,6,12.1,1,6,7,11,0,11,10,2
11.25,4,10.5,1,4,8,8,0,11,6,1
12.8,6,11.94,1,5,8,10,1,8,8,2
11.566666666666668,5,12.86,0,4,10,11,0,8,4,0
14.0,6,14.25,1,6,7,10,0,8,10,1
0.0,0,0.0,0,0,0,0,0,8,8,0
0.0,0,0.0,1,0,0,0,0,2,6,0
14.3625,8,13.894285714285711,1,7,8,7,1,8,10,1
13.31375,8,13.46875,1,7,8,8,1,9,10,1
14.6,5,13.6,1,5,5,5,1,10,10,1
13.833333333333334,6,14.666666666666666,1,6,6,6,1,8,10,1
13.0,6,13.666666666666666,1,6,7,6,0,6,4,1
13.727272727272728,11,13.3,1,10,11,22,0,4,10,1
12.428571428571429,7,13.454545454545457,1,11,13,13,0,4,6,1
13.41625,8,13.41625,1,8,8,8,1,5,2,1
0.0,0,0.0,1,0,0,0,0,8,10,0
13.0,5,11.333333333333334,1,6,8,6,1,8,10,1
14.625,6,16.0,1,6,10,8,0,8,4,0
10.166666666666666,6,11.0,1,5,12,8,0,8,4,2
12.4,5,12.857142857142858,1,6,9,8,0,11,10,2
0.0,0,0.0,0,0,6,5,0,2,2,0
14.2,5,14.8,1,5,5,5,0,10,10,1
14.0,2,13.0,0,1,5,7,0,2,2,0
0.0,0,0.0,1,0,0,0,1,10,5,1
10.0,1,10.0,0,4,6,14,0,10,10,0
12.0,6,11.2,1,5,7,11,0,2,4,1
13.0,3,11.833333333333334,1,6,11,8,1,10,6,1
0.0,0,0.0,1,0,0,0,0,8,8,0
0.0,0,10.5,1,2,10,8,0,5,1,0
13.571428571428571,5,12.5,0,5,7,8,0,4,4,0
0.0,0,0.0,1,0,0,0,0,3,6,0
10.0,2,11.0,1,5,8,10,0,3,3,2
12.0,8,12.333333333333334,1,9,12,14,0,10,10,1
10.0,1,0.0,1,0,8,9,0,2,5,0
11.0,2,17.0,1,1,10,14,1,10,10,2
11.428571428571429,3,11.0,1,5,11,5,0,5,5,2
11.571428571428571,6,11.142857142857142,1,5,9,11,1,10,10,1
12.0,5,12.166666666666666,0,5,12,19,0,10,10,0
11.5,2,11.0,0,2,8,9,0,10,10,0
10.666666666666666,3,11.0,0,1,6,8,0,1,1,0
11.8,5,13.25,1,4,13,10,0,10,10,1
10.0,1,0.0,1,0,11,7,0,8,3,2
0.0,0,12.5,0,2,10,17,0,5,5,0
12.25,4,12.142857142857142,0,7,9,10,0,13,13,0
11.333333333333334,3,12.0,1,3,10,8,0,8,12,0
10.428571428571429,4,11.25,1,4,9,6,0,4,5,2
0.0,0,0.0,0,0,0,8,0,11,6,0
13.0,4,12.4,0,5,8,7,0,9,5,2
12.666666666666666,6,12.833333333333334,1,6,8,6,1,5,5,1
10.0,2,13.0,1,1,7,7,0,7,10,2
11.666666666666666,3,12.0,0,5,7,7,0,7,6,0
13.0,1,12.0,1,2,12,13,0,9,10,0
0.0,0,0.0,1,0,7,18,0,9,10,0
0.0,0,0.0,1,0,0,0,0,10,10,0
11.6,5,11.375,1,6,10,10,0,5,10,1
0.0,0,12.0,1,2,7,15,0,11,4,0
11.666666666666666,6,11.833333333333334,1,6,6,6,0,10,3,2
10.5,2,12.0,1,1,23,17,0,8,5,0
11.0,2,12.0,1,3,7,7,0,4,5,0
11.833333333333334,5,12.714285714285714,1,6,8,7,1,8,6,1
15.3,8,15.3,1,8,8,8,1,10,10,1
0.0,0,11.5,0,2,9,12,0,2,5,0
12.6,3,13.0,1,1,8,12,0,5,4,2
0.0,0,0.0,1,0,10,12,0,3,2,0
0.0,0,0.0,1,0,0,0,0,4,4,0
12.0,5,11.0,1,4,8,8,0,10,10,2
13.125,5,12.666666666666666,0,3,10,7,0,8,5,0
14.0,6,13.5,1,6,6,6,1,10,10,1
11.4,5,12.0,1,5,10,7,1,8,10,1
0.0,0,0.0,0,0,5,6,0,6,3,0
10.5,4,11.8,1,5,8,8,0,1,1,0
13.0,1,11.5,0,2,13,12,0,6,6,0
12.0,3,11.5,1,2,10,11,0,4,10,2
14.616666666666667,6,14.616666666666667,1,6,7,7,0,4,10,1
14.06,7,14.06,1,7,8,8,1,10,10,2
11.333333333333334,3,11.0,1,4,12,9,0,11,10,0
0.0,0,0.0,1,0,0,0,0,10,10,0
12.192307692307692,7,12.192307692307692,1,7,22,22,0,5,6,1
12.333333333333334,6,12.833333333333334,1,6,7,6,1,10,10,1
11.833333333333334,5,12.875,1,5,6,8,1,8,10,1
